Product Name,Product ID,Value Column Name,Value,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,Cost,,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,Total Discount,,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,Gross Sales,,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,Sales,,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,Profit/ (Loss),,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,All,% Profit/ (Loss),,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Quantity,2,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Discount,0,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Unit Price,24.808,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Cost,44.4544,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Total Discount,0,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Gross Sales,49.616,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Sales,49.616,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Profit/ (Loss),5.1616,,,,
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,% Profit/ (Loss),0.104030958,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Quantity,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Discount,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Unit Price,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Cost,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Total Discount,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Gross Sales,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Sales,,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,Profit/ (Loss),,,,,
"Seth Thomas 13 1/2 Wall Clock""",All,% Profit/ (Loss),,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Quantity,2,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Discount,1,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Unit Price,8.112,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Cost,23.9364,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Total Discount,2,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Gross Sales,16.224,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Sales,14.224,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,Profit/ (Loss),-9.7124,,,,
"Seth Thomas 13 1/2 Wall Clock""",FUR-FU-10003799,% Profit/ (Loss),-0.682817773,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Quantity,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Discount,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Unit Price,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Cost,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Total Discount,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Gross Sales,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Sales,,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,Profit/ (Loss),,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,All,% Profit/ (Loss),,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Quantity,2,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Discount,0,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Unit Price,3,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Cost,3.7,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Total Discount,0,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Gross Sales,6,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Sales,6,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Profit/ (Loss),2.3,,,,
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,% Profit/ (Loss),0.383333333,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Quantity,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Discount,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Unit Price,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Cost,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Total Discount,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Gross Sales,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Sales,,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,Profit/ (Loss),,,,,
Spigen Samsung Galaxy S5 Case Wallet,All,% Profit/ (Loss),,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Quantity,2,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Discount,0,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Unit Price,13.592,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Cost,24.9452,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Total Discount,0,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Gross Sales,27.184,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Sales,27.184,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,Profit/ (Loss),2.2388,,,,
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,% Profit/ (Loss),0.082357269,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Quantity,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Discount,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Unit Price,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Cost,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Total Discount,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Gross Sales,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Sales,,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,Profit/ (Loss),,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,All,% Profit/ (Loss),,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Quantity,2,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Discount,0,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Unit Price,300.265,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Cost,462.966,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Total Discount,0,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Gross Sales,600.53,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Sales,600.53,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,Profit/ (Loss),137.564,,,,
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,% Profit/ (Loss),0.229070987,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Quantity,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Discount,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Unit Price,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Cost,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Total Discount,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Gross Sales,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Sales,,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,Profit/ (Loss),,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",All,% Profit/ (Loss),,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Quantity,2,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Discount,0,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Unit Price,12.408,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Cost,23.065,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Total Discount,0,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Gross Sales,24.816,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Sales,24.816,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,Profit/ (Loss),1.751,,,,
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,% Profit/ (Loss),0.070559317,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Quantity,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Discount,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Unit Price,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Cost,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Total Discount,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Gross Sales,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Sales,,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,Profit/ (Loss),,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",All,% Profit/ (Loss),,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Quantity,2,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Discount,1,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Unit Price,26.78,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Cost,112.832,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Total Discount,2,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Gross Sales,53.56,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Sales,51.56,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,Profit/ (Loss),-61.272,,,,
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48""""",FUR-FU-10002703,% Profit/ (Loss),-1.188363072,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Quantity,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Discount,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Unit Price,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Cost,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Total Discount,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Gross Sales,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Sales,,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,Profit/ (Loss),,,,,
Tennsco 16-Compartment Lockers with Coat Rack,All,% Profit/ (Loss),,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Quantity,2,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Discount,0,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Unit Price,518.312,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Cost,984.5928,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Total Discount,0,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Gross Sales,1036.624,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Sales,1036.624,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,Profit/ (Loss),52.0312,,,,
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,% Profit/ (Loss),0.050192934,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Quantity,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Discount,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Unit Price,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Cost,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Total Discount,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Gross Sales,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Sales,,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,Profit/ (Loss),,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",All,% Profit/ (Loss),,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Quantity,2,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Discount,0,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Unit Price,34.856,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Cost,60.798,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Total Discount,0,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Gross Sales,69.712,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Sales,69.712,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,Profit/ (Loss),8.914,,,,
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,% Profit/ (Loss),0.127868947,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Quantity,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Discount,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Unit Price,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Cost,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Total Discount,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Gross Sales,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Sales,,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,Profit/ (Loss),,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,All,% Profit/ (Loss),,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Quantity,2,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Discount,1,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Unit Price,11.194,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Cost,72.5968,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Total Discount,2,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Gross Sales,22.388,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Sales,20.388,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,Profit/ (Loss),-52.2088,,,,
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,OFF-AP-10003287,% Profit/ (Loss),-2.560761232,,,,
Tuff Stuff Recycled Round Ring Binders,All,Quantity,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Discount,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Unit Price,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Cost,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Total Discount,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Gross Sales,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Sales,,,,,
Tuff Stuff Recycled Round Ring Binders,All,Profit/ (Loss),,,,,
Tuff Stuff Recycled Round Ring Binders,All,% Profit/ (Loss),,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Quantity,2,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Discount,1,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Unit Price,1.964,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Cost,4.1164,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Total Discount,2,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Gross Sales,3.928,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Sales,1.928,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,Profit/ (Loss),-2.1884,,,,
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,% Profit/ (Loss),-1.135062241,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Quantity,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Discount,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Unit Price,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Cost,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Total Discount,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Gross Sales,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Sales,,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,Profit/ (Loss),,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",All,% Profit/ (Loss),,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Quantity,2,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Discount,0,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Unit Price,9.184,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Cost,11.9688,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Total Discount,0,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Gross Sales,18.368,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Sales,18.368,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,Profit/ (Loss),6.3992,,,,
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,% Profit/ (Loss),0.348388502,,,,
Vinyl Sectional Post Binders,All,Quantity,,,,,
Vinyl Sectional Post Binders,All,Discount,,,,,
Vinyl Sectional Post Binders,All,Unit Price,,,,,
Vinyl Sectional Post Binders,All,Cost,,,,,
Vinyl Sectional Post Binders,All,Total Discount,,,,,
Vinyl Sectional Post Binders,All,Gross Sales,,,,,
Vinyl Sectional Post Binders,All,Sales,,,,,
Vinyl Sectional Post Binders,All,Profit/ (Loss),,,,,
Vinyl Sectional Post Binders,All,% Profit/ (Loss),,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Quantity,2,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Discount,1,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Unit Price,8.54,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Cost,36.9,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Total Discount,2,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Gross Sales,17.08,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Sales,15.08,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,Profit/ (Loss),-21.82,,,,
Vinyl Sectional Post Binders,OFF-BI-10001670,% Profit/ (Loss),-1.446949602,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Quantity,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Discount,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Unit Price,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Cost,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Total Discount,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Gross Sales,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Sales,,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,Profit/ (Loss),,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",All,% Profit/ (Loss),,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Quantity,2,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Discount,1,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Unit Price,2.056,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Cost,4.6912,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Total Discount,2,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Gross Sales,4.112,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Sales,2.112,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,Profit/ (Loss),-2.5792,,,,
"Wilson Jones 1 Hanging DublLock Ring Binders""",OFF-BI-10001116,% Profit/ (Loss),-1.221212121,,,,
Xerox 1880,All,Quantity,,,,,
Xerox 1880,All,Discount,,,,,
Xerox 1880,All,Unit Price,,,,,
Xerox 1880,All,Cost,,,,,
Xerox 1880,All,Total Discount,,,,,
Xerox 1880,All,Gross Sales,,,,,
Xerox 1880,All,Sales,,,,,
Xerox 1880,All,Profit/ (Loss),,,,,
Xerox 1880,All,% Profit/ (Loss),,,,,
Xerox 1880,OFF-PA-10001736,Quantity,2,,,,
Xerox 1880,OFF-PA-10001736,Discount,0,,,,
Xerox 1880,OFF-PA-10001736,Unit Price,28.352,,,,
Xerox 1880,OFF-PA-10001736,Cost,37.3664,,,,
Xerox 1880,OFF-PA-10001736,Total Discount,0,,,,
Xerox 1880,OFF-PA-10001736,Gross Sales,56.704,,,,
Xerox 1880,OFF-PA-10001736,Sales,56.704,,,,
Xerox 1880,OFF-PA-10001736,Profit/ (Loss),19.3376,,,,
Xerox 1880,OFF-PA-10001736,% Profit/ (Loss),0.341027088,,,,
Xerox 1892,All,Quantity,,,,,
Xerox 1892,All,Discount,,,,,
Xerox 1892,All,Unit Price,,,,,
Xerox 1892,All,Cost,,,,,
Xerox 1892,All,Total Discount,,,,,
Xerox 1892,All,Gross Sales,,,,,
Xerox 1892,All,Sales,,,,,
Xerox 1892,All,Profit/ (Loss),,,,,
Xerox 1892,All,% Profit/ (Loss),,,,,
Xerox 1892,OFF-PA-10001725,Quantity,2,,,,
Xerox 1892,OFF-PA-10001725,Discount,0,,,,
